Vendor SKU,Shape,Carat,Color,Fancy Color Description,Clarity,Cut,Depth,Table Percent,Polish,Crown Angle,Crown Height,Lower Half,Pavlilion Angle,Pavillion Depth,Star Length,Facet,Symmetry,Fluorescence,Measurements,Culet,Girdle,Cert Lab,Cert ID,Cert Lab 2,Cert ID 2,Vendor Price(Total),Vendor Price Per Carat,Memo Flag,Eye Clean,Milky,Brand,Inscription,Country Of Origin,Country of Manufacture ,Pic URL,Canada Mark,Rio Tinto,Comments
543399,Round,0.51,J,,SI1,Excellent,58,61,Excellent,32.5,12.5,75,40.8,,45,,Excellent,Faint Blue,5.28 * 5.26 * 3.05,P,Thin,GIA,6214159890,,,617.9976,1211.76,No,Yes,No,Regular,,ISR,ISR,,,,
521926,Round,0.51,J,,VS2,Very Good,64,57,Excellent,38,16.5,75,40.4,,55,,Very Good,None,5.02 * 4.99 * 3.20,P,Slightly Thick,GIA,7366031132,,,620.7516,1217.16,No,Yes,No,Regular,,ISR,ISR,,,,
260998,HEART,0.5,I,,VS2,,62.2,60,Excellent,0,0,0,0,,0,,Excellent,None,4.48 * 5.39 * 3.35,P,Thick,GIA,6362311011,,,625.86,1251.72,No,Yes,No,Regular,,ISR,ISR,,,,
537627,Round,0.5,I,,SI1,Good,66.8,58,Good,38,16.5,75,41.4,,50,,Good,None,4.91 * 4.80 * 3.24,P,Thick,GIA,6217158973,,,634.5,1269,No,Yes,No,Regular,,ISR,ISR,,,,
554342,Round,0.5,K,,VVS2,Very Good,64.1,57,Excellent,38,17,75,40.2,,50,,Very Good,Faint Blue,4.97 * 4.93 * 3.18,P,Medium,GIA,2354960390,,,635.04,1270.08,No,Yes,No,Regular,,ISR,ISR,,,,
597035,Round,0.5,G,,SI2,Excellent,60.1,60,Excellent,32.5,12.5,80,41,,50,,Excellent,Faint Blue,5.15 * 5.12 * 3.09,P,Medium,GIA,6361263287,,,660.96,1321.92,No,Yes,No,Regular,,ISR,ISR,,,,
287905,ASSCHER,0.6,I,,VS1,,66.7,66,Very Good,0,0,0,0,,0,,Very Good,Strong Blue,4.77 * 4.72 * 3.15,P,Very Thick,GIA,7312851739,,,699.84,1166.4,No,Yes,No,Regular,,ISR,ISR,,,,
296653,MARQUISE,0.71,J,,VVS1,,62.6,55,Excellent,0,0,0,0,,0,,Very Good,None,8.86 * 4.60 * 2.88,P,Very Thick,GIA,6335908408,,,1188.54,1674,No,Yes,No,Regular,,ISR,ISR,,,,
293288,PEAR,0.71,J,,IF,,60.2,58,Excellent,0,0,0,0,,0,,Excellent,None,7.65 * 5.08 * 3.06,P,Slightly Thick,GIA,6322254009,,,1196.208,1684.8,No,Yes,No,Regular,,ISR,ISR,,,,
712399,Round,0.71,K,,IF,Very Good,64.9,56,Excellent,36,16,80,41.2,,50,,Very Good,Faint Blue,5.59 * 5.53 * 3.61,P,Slightly Thick,GIA,1288848484,,,1259.8524,1774.44,No,Yes,No,Regular,,ISR,ISR,,,,
266881,MARQUISE,0.71,I,,VS2,,61.9,59,Excellent,0,0,0,0,,0,,Very Good,None,8.74 * 4.73 * 2.93,P,Slightly Thick,GIA,2346995257,,,1256.0184,1769.04,No,Yes,No,Regular,,ISR,ISR,,,,
703657,Round,0.71,D,,SI2,Very Good,64.1,57,Very Good,37.5,16.5,75,40.6,,50,,Very Good,Strong Blue,5.60 * 5.55 * 3.58,P,Medium,GIA,6321540620,,,1333.4652,1878.12,No,Yes,No,Regular,,ISR,ISR,,,,
703931,Round,0.71,D,,SI2,Very Good,64.9,57,Excellent,37.5,16.5,75,40.8,,50,,Very Good,Medium Blue,5.58 * 5.52 * 3.60,P,Very Thin,GIA,1333570112,,,1361.8368,1918.08,No,Yes,No,Regular,,ISR,ISR,,,,
782784,Round,0.71,J,,VVS2,Excellent,62.3,57,Excellent,32.5,14,80,41.8,,50,,Very Good,None,5.73 * 5.70 * 3.56,P,Medium,GIA,6355391677,,,1402.4772,1975.32,No,Yes,No,Regular,,ISR,ISR,,,,
268722,MARQUISE,1.17,E,,VVS2,,61.3,57,Excellent,0,0,0,0,,0,,Excellent,Faint Blue,10.64 * 5.52 * 3.38,P,Slightly Thick,GIA,6342977812,,,6307.8912,5391.36,No,Yes,No,Regular,,ISR,ISR,,,,
148384,Round,1.18,K,,SI2,Excellent,61.1,56,Excellent,33.5,14.5,75,40.8,,50,,Excellent,None,6.84 * 6.80 * 4.17,P,Medium,GIA,5356252356,,,2339.7984,1982.88,No,Yes,No,Regular,,ISR,ISR,,,,
111604,Round,1.19,J,,IF,Excellent,63.1,58,Excellent,35,15,80,41.6,,45,,Excellent,None,6.76 * 6.72 * 4.25,P,Medium,GIA,2357889721,,,4782.2292,4018.68,No,Yes,No,Regular,,ISR,ISR,,,,
136101,Round,1.2,K,Faint Brown,SI1,Excellent,60.2,62,Excellent,33,12.5,75,41.2,,50,,Excellent,Faint Blue,6.87 * 6.82 * 4.12,P,Medium,GIA,5356974551,,,3058.56,2548.8,No,Yes,No,Regular,,ISR,ISR,,,,
107817,Round,1.2,K,Faint Brown,VVS1,Excellent,62.6,57,Excellent,35.5,15.5,80,40.8,,45,,Excellent,Faint Blue,6.79 * 6.74 * 4.23,P,Medium,GIA,7366008157,,,3670.272,3058.56,No,Yes,No,Regular,,ISR,ISR,,,,
132497,Round,1.2,J,,SI1,Excellent,62.7,57,Excellent,35.5,15.5,80,41,,50,,Excellent,None,6.78 * 6.75 * 4.24,P,Medium,GIA,1353280201,,,3873.744,3228.12,No,Yes,No,Regular,,ISR,ISR,,,,
133793,Round,1.01,J,,SI2,Excellent,59.2,62,Excellent,33,12.5,75,41,,50,,Excellent,None,6.56 * 6.51 * 3.87,P,Medium,GIA,5356368274,,,2846.988,2818.8,No,Yes,No,Regular,,ISR,ISR,,,,
131347,Round,1.01,H,,SI2,Very Good,63.3,58,Very Good,37.5,16,75,40.2,,50,,Good,Faint Blue,6.32 * 6.23 * 3.97,P,Medium,GIA,6362310595,,,2890.62,2862,No,Yes,No,Regular,,ISR,ISR,,,,
104646,Round,1.01,J,,SI2,Excellent,62.3,56,Very Good,36,16,80,40.8,,50,,Very Good,None,6.45 * 6.40 * 4.00,P,Medium,GIA,5211159543,,,2896.074,2867.4,No,Yes,No,Regular,,ISR,ISR,,,,
100526,Round,1.01,I,,SI2,Very Good,64.3,60,Very Good,35.5,14,80,41.8,,50,,Very Good,None,6.30 * 6.24 * 4.03,P,Thick,GIA,2215159608,,,3100.0536,3069.36,No,Yes,No,Regular,,ISR,ISR,,,,
252154,Radiant,1.02,F,,IF,,67.1,68,Excellent,0,0,0,0,,0,,Excellent,None,6.34 * 5.26 * 3.53,P,Very Thick,GIA,2211212227,,,5040.9216,4942.08,No,Yes,No,Regular,,ISR,ISR,,,,
289421,PEAR,1.02,E,,VVS1,,60.9,55,Excellent,0,0,0,0,,0,,Excellent,Faint Blue,8.77 * 5.76 * 3.51,P,Medium,GIA,2354066192,,,5212.7712,5110.56,No,Yes,No,Regular,,ISR,ISR,,,,
250504,Radiant,1.02,D,,IF,,62.2,63,Excellent,0,0,0,0,,0,,Excellent,None,7.13 * 5.08 * 3.16,P,Very Thick,GIA,2366194056,,,7573.5,7425,No,Yes,No,Regular,,ISR,ISR,,,,
145570,Round,1.01,I,,SI2,Very Good,64.2,57,Excellent,38,17,75,40.4,,45,,Very Good,Faint Blue,6.28 * 6.23 * 4.02,P,Slightly Thick,GIA,2347951480,,,2298.3156,2275.56,No,Yes,No,Regular,,ISR,ISR,,,,
114173,Round,1.01,J,,SI2,Very Good,59.3,59,Very Good,31.5,12.5,75,40.4,,50,,Very Good,None,6.53 * 6.47 * 3.85,P,Medium,GIA,7352172039,,,2307.042,2284.2,No,Yes,No,Regular,,ISR,ISR,,,,
293339,MARQUISE,1.01,K,,VVS2,,57.6,58,Very Good,0,0,0,0,,0,,Very Good,None,10.79 * 5.31 * 3.06,P,Medium,GIA,1358209455,,,2339.766,2316.6,No,Yes,No,Regular,,ISR,ISR,,,,
133065,Round,1.01,J,,SI2,Excellent,63.3,57,Excellent,36.5,16,80,41,,50,,Excellent,Faint Blue,6.40 * 6.35 * 4.04,P,Medium,GIA,2211212187,,,2454.3,2430,No,Yes,No,Regular,,ISR,ISR,,,,
117407,Round,1.01,K,,SI2,Excellent,59.4,61,Excellent,32.5,12.5,75,40.8,,50,,Excellent,None,6.54 * 6.50 * 3.87,P,Medium,GIA,6362176281,,,2434.6656,2410.56,No,Yes,No,Regular,,ISR,ISR,,,,
298327,PEAR,1.01,K,,SI2,,58.6,59,Excellent,0,0,0,0,,0,,Excellent,Faint Blue,8.72 * 5.73 * 3.36,P,Slightly Thick,GIA,7336956402,,,1503.1224,1488.24,No,Yes,No,Regular,,ISR,ISR,,,,
287615,Radiant,1.01,K,,SI1,,67.6,63,Excellent,0,0,0,0,,0,,Very Good,None,6.64 * 5.17 * 3.49,P,Thick,GIA,2356915523,,,1618.7472,1602.72,No,Yes,No,Regular,,ISR,ISR,,,,
263731,ASSCHER,0.73,E,,VVS2,,68.4,67,Excellent,0,0,0,0,,0,,Excellent,Faint Blue,4.94 * 4.89 * 3.34,P,Thick,GIA,1357855400,,,1977.3072,2708.64,No,Yes,No,Regular,,ISR,ISR,,,,
277353,PEAR,0.74,J,,VVS2,,62,59,Excellent,0,0,0,0,,0,,Excellent,None,7.89 * 5.05 * 3.13,P,Medium,GIA,2354707701,,,1035.7632,1399.68,No,Yes,No,Regular,,ISR,ISR,,,,
745507,Round,0.74,D,,SI2,Excellent,62.7,56,Excellent,36,16,75,41,,50,,Excellent,Medium Blue,5.78 * 5.74 * 3.61,P,Thin,GIA,6355532401,,,1626.372,2197.8,No,Yes,No,Regular,,ISR,ISR,,,,
787382,Round,0.74,D,,VS1,Excellent,60.3,58,Excellent,32,13,75,41.4,,50,,Excellent,None,5.91 * 5.87 * 3.55,P,Medium,GIA,1216213462,,,3143.2536,4247.64,No,Yes,No,Regular,,ISR,ISR,,,,
515330,Round,0.5,K,,SI2,Very Good,64.1,55,Very Good,32.5,14.5,75,42.2,,50,,Very Good,Faint Blue,5.05 * 5.01 * 3.23,P,Slightly Thick,GIA,7356785646,,,447.12,894.24,No,Yes,No,Regular,,ISR,ISR,,,,
581590,Round,0.5,K,,SI2,Very Good,61.8,59,Good,36.5,15,75,40,,45,,Good,None,5.04 * 5.00 * 3.10,P,Thin,GIA,2211159077,,,466.56,933.12,No,Yes,No,Regular,,ISR,ISR,,,,
509509,Round,0.5,K,,SI1,Good,66.6,60,Good,38.5,16,75,41.8,,50,,Good,Faint Blue,4.92 * 4.84 * 3.25,P,Slightly Thick,GIA,5366097909,,,471.96,943.92,No,Yes,No,Regular,,ISR,ISR,,,,
573153,Round,0.5,K,,SI1,Good,64.5,55,Excellent,38.5,17.5,75,40.2,,50,,Very Good,None,4.96 * 4.90 * 3.18,P,Slightly Thick,GIA,2356960634,,,482.22,964.44,No,Yes,No,Regular,,ISR,ISR,,,,
570953,Round,0.5,K,,SI1,Very Good,64.4,57,Very Good,34.5,15,80,41.4,,45,,Good,None,5.00 * 4.92 * 3.19,P,Slightly Thick,GIA,7362226775,,,482.22,964.44,No,Yes,No,Regular,,ISR,ISR,,,,
545125,Round,0.5,K,,SI2,Very Good,62.1,63,Very Good,34,12.5,75,42.2,,45,,Very Good,Faint Blue,5.10 * 5.05 * 3.15,P,Medium,GIA,1355959683,,,486,972,No,Yes,No,Regular,,ISR,ISR,,,,
571602,Round,0.5,K,,SI2,Excellent,62.6,57,Excellent,36,15.5,75,41.2,,50,,Very Good,Faint Blue,5.09 * 5.03 * 3.17,P,Medium,GIA,7358754439,,,534.6,1069.2,No,Yes,No,Regular,,ISR,ISR,,,,
572096,Round,0.5,K,,SI2,Excellent,59.9,60,Excellent,33,13,75,40.8,,45,,Very Good,None,5.16 * 5.14 * 3.08,P,Medium,GIA,6355754260,,,554.04,1108.08,No,Yes,No,Regular,,ISR,ISR,,,,
563822,Round,0.5,J,,SI1,Excellent,63,57,Excellent,36,15.5,75,41.2,,50,,Excellent,None,5.06 * 5.03 * 3.18,P,Medium,GIA,2364097619,,,700.92,1401.84,No,Yes,No,Regular,,ISR,ISR,,,,
550424,Round,0.5,K,,IF,Very Good,64.3,57,Excellent,38,17,75,40.2,,50,,Very Good,Faint Blue,4.98 * 4.91 * 3.18,P,Thick,GIA,1359532709,,,707.94,1415.88,No,Yes,No,Regular,,ISR,ISR,,,,
567760,Round,0.5,G,,SI2,Excellent,62.3,56,Excellent,35.5,15.5,75,40.6,,50,,Very Good,Faint Blue,5.06 * 5.04 * 3.15,P,Medium,GIA,5366096145,,,712.8,1425.6,No,Yes,No,Regular,,ISR,ISR,,,,
524301,Round,0.5,I,,VVS1,Good,65.5,57,Very Good,38.5,17,75,40.8,,45,,Very Good,Faint Blue,4.94 * 4.90 * 3.22,P,Thick,GIA,6362189274,,,729,1458,No,Yes,No,Regular,,ISR,ISR,,,,
651929,Round,0.64,J,,VS1,Excellent,62.7,56,Excellent,36.5,16.5,80,40.6,,50,,Excellent,Faint Blue,5.49 * 5.46 * 3.44,P,Medium,GIA,2356531477,,,1011.9168,1581.12,No,Yes,No,Regular,,ISR,ISR,,,,
621112,Round,0.64,J,,VVS1,Excellent,61.3,56,Excellent,33,14,75,40.8,,50,,Excellent,Faint Blue,5.56 * 5.53 * 3.40,P,Medium,GIA,6361058294,,,1186.0992,1853.28,No,Yes,No,Regular,,ISR,ISR,,,,
664661,Round,0.64,D,,SI1,Excellent,60.1,60,Excellent,33,13,75,41,,50,,Excellent,Very Strong Blue,5.60 * 5.57 * 3.36,P,Medium,GIA,7351564183,,,1222.0416,1909.44,No,Yes,No,Regular,,ISR,ISR,,,,
618358,Round,0.64,E,,SI1,Excellent,60.8,56,Excellent,31.5,13.5,80,41.8,,50,,Excellent,Faint Blue,5.67 * 5.63 * 3.43,P,Medium,GIA,5353786227,,,1459.8144,2280.96,No,Yes,No,Regular,,ISR,ISR,,,,
283652,MARQUISE,0.64,D,,IF,,61.5,55,Excellent,0,0,0,0,,0,,Excellent,None,8.64 * 4.64 * 2.85,P,Medium,GIA,2366226643,,,1813.7088,2833.92,No,Yes,No,Regular,,ISR,ISR,,,,
662090,Round,0.65,K,,VS2,Excellent,62.6,56,Excellent,35.5,16,80,40.6,,50,,Excellent,None,5.52 * 5.49 * 3.45,P,Medium,GIA,6362225448,,,898.56,1382.4,No,Yes,No,Regular,,ISR,ISR,,,,
698550,Round,0.65,D,,VVS2,Excellent,63.3,58,Excellent,35,15,80,41.6,,45,,Excellent,None,5.52 * 5.48 * 3.48,P,Medium,GIA,5211159903,,,2545.452,3916.08,No,Yes,No,Regular,,ISR,ISR,,,,
291897,MARQUISE,0.66,K,,VVS1,,61.3,59,Excellent,0,0,0,0,,0,,Excellent,None,8.65 * 4.66 * 2.85,P,Medium,GIA,3355079021,,,809.7408,1226.88,No,Yes,No,Regular,,ISR,ISR,,,,
274588,PEAR,0.66,H,,SI2,,59.1,55,Excellent,0,0,0,0,,0,,Excellent,None,7.50 * 5.03 * 2.97,P,Medium,GIA,3355058469,,,833.976,1263.6,No,Yes,No,Regular,,ISR,ISR,,,,
665866,Round,0.69,J,,VS1,Very Good,64.6,57,Excellent,37.5,16.5,75,40.8,,45,,Good,None,5.57 * 5.48 * 3.57,P,Slightly Thick,GIA,2358179515,,,1019.4336,1477.44,No,Yes,No,Regular,,ISR,ISR,,,,
285845,MARQUISE,0.62,I,,SI1,,60.1,56,Excellent,0,0,0,0,,0,,Excellent,Faint Blue,9.00 * 4.54 * 2.73,P,Medium,GIA,2213143442,,,674.9568,1088.64,No,Yes,No,Regular,,ISR,ISR,,,,
272244,Radiant,0.62,J,,SI2,,62.9,65,Excellent,0,0,0,0,,0,,Excellent,None,5.49 * 4.61 * 2.90,P,Thick,GIA,2357178194,,,713.124,1150.2,No,Yes,No,Regular,,ISR,ISR,,,,
618603,Round,0.62,K,,VS2,Excellent,62.6,56,Excellent,35.5,16,80,41,,50,,Excellent,Medium Blue,5.47 * 5.43 * 3.41,P,Medium,GIA,7361483552,,,830.304,1339.2,No,Yes,No,Regular,,ISR,ISR,,,,
250698,MARQUISE,0.62,G,,VVS1,,62.1,62,Excellent,0,0,0,0,,0,,Very Good,Faint Blue,8.36 * 4.51 * 2.80,P,Very Thick,GIA,5326213739,,,1084.752,1749.6,No,Yes,No,Regular,,ISR,ISR,,,,
622448,Round,0.62,H,,SI1,Excellent,63,56,Excellent,34.5,15.5,80,41.4,,50,,Excellent,Faint Blue,5.46 * 5.43 * 3.43,P,Medium,GIA,6365228751,,,1087.4304,1753.92,No,Yes,No,Regular,,ISR,ISR,,,,
299779,MARQUISE,0.62,H,,VVS1,,62.7,57,Very Good,0,0,0,0,,0,,Very Good,None,7.85 * 4.53 * 2.84,P,Very Thick,GIA,6341044238,,,1121.58,1809,No,Yes,No,Regular,,ISR,ISR,,,,
672205,Round,0.62,D,,SI2,Excellent,62.8,56,Excellent,35.5,16,80,40.6,,50,,Excellent,Medium Blue,5.45 * 5.40 * 3.41,P,Medium,GIA,5356885603,,,1138.9896,1837.08,No,Yes,No,Regular,,ISR,ISR,,,,
618848,Round,0.62,D,,SI2,Excellent,62.5,56,Excellent,36.5,16,75,40.6,,50,,Excellent,None,5.45 * 5.41 * 3.40,P,Medium,GIA,6362483627,,,1319.7816,2128.68,No,Yes,No,Regular,,ISR,ISR,,,,
695005,Round,0.62,G,,SI1,Excellent,62.3,56,Excellent,34.5,15,80,41,,50,,Excellent,None,5.47 * 5.46 * 3.41,P,Medium,GIA,5363228589,,,1386.072,2235.6,No,Yes,No,Regular,,ISR,ISR,,,,
738901,Round,0.7,D,,SI2,Good,64.8,57,Very Good,38.5,17,80,40.2,,45,,Very Good,Faint Blue,5.55 * 5.47 * 3.57,P,Slightly Thick,GIA,7333730522,,,1258.74,1798.2,No,Yes,No,Regular,,ISR,ISR,,,,
739862,Round,0.7,E,,SI2,Very Good,65.1,57,Excellent,38.5,17.5,75,40.4,,50,,Very Good,None,5.54 * 5.47 * 3.58,P,Slightly Thick,GIA,7361269324,,,1270.08,1814.4,No,Yes,No,Regular,,ISR,ISR,,,,
768089,Round,0.7,J,,VVS1,Excellent,62.1,58,Excellent,36,15,75,40.6,,45,,Very Good,None,5.66 * 5.63 * 3.51,P,Medium,GIA,2354210541,,,1282.176,1831.68,No,Yes,No,Regular,,ISR,ISR,,,,
762657,Round,0.7,H,,SI2,Excellent,62.3,59,Very Good,36,15,80,41.2,,50,,Excellent,Faint Blue,5.69 * 5.66 * 3.54,P,Medium,GIA,2211184641,,,1293.516,1847.88,No,Yes,No,Regular,,ISR,ISR,,,,
763341,Round,0.7,K,,IF,Excellent,63.2,57,Excellent,36.5,16,80,41.2,,50,,Excellent,Strong Blue,5.67 * 5.62 * 3.57,P,Thin,GIA,1358264322,,,1312.416,1874.88,No,Yes,No,Regular,,ISR,ISR,,,,
700093,Round,0.7,G,,SI2,Excellent,63.2,56,Excellent,36.5,16.5,80,41,,50,,Excellent,Faint Blue,5.65 * 5.62 * 3.56,P,Medium,GIA,2215158975,,,1335.852,1908.36,No,Yes,No,Regular,,ISR,ISR,,,,
294775,MARQUISE,0.7,H,,VS2,,65.3,59,Excellent,0,0,0,0,,0,,Very Good,None,8.61 * 4.57 * 2.98,P,Thick,GIA,6345184745,,,1354.752,1935.36,No,Yes,No,Regular,,ISR,ISR,,,,
783088,Round,0.7,J,,IF,Very Good,64.5,58,Excellent,36.5,15.5,75,41.4,,45,,Very Good,None,5.59 * 5.51 * 3.58,P,Slightly Thick,GIA,6355365601,,,1362.312,1946.16,No,Yes,No,Regular,,ISR,ISR,,,,
739600,Round,0.7,G,,SI2,Excellent,63.3,56,Very Good,36.5,16.5,80,41,,45,,Very Good,None,5.66 * 5.59 * 3.56,P,Medium,GIA,1369269408,,,1359.288,1941.84,No,Yes,No,Regular,,ISR,ISR,,,,
792619,Round,0.72,K,,IF,Very Good,64.7,56,Very Good,38,17.5,80,40.4,,50,,Very Good,None,5.61 * 5.56 * 3.61,P,Slightly Thick,GIA,7341517463,,,1301.7024,1807.92,No,Yes,No,Regular,,ISR,ISR,,,,
734608,Round,0.72,J,,VS1,Excellent,63,56,Excellent,34.5,15,80,41.2,,45,,Excellent,None,5.73 * 5.70 * 3.60,P,Slightly Thick,GIA,2356366452,,,1399.68,1944,No,Yes,No,Regular,,ISR,ISR,,,,
724067,Round,0.72,J,,VVS2,Excellent,62.4,57,Excellent,35.5,15.5,80,40.6,,50,,Excellent,Medium Blue,5.72 * 5.68 * 3.56,P,Medium,GIA,6365485330,,,1470.4416,2042.28,No,Yes,No,Regular,,ISR,ISR,,,,
779816,Round,0.72,K,,IF,Excellent,63.2,56,Excellent,34.5,15,80,41.4,,50,,Excellent,Faint Blue,5.71 * 5.68 * 3.60,P,Slightly Thick,GIA,2364058300,,,1494.5472,2075.76,No,Yes,No,Regular,,ISR,ISR,,,,
252835,MARQUISE,0.72,H,,IF,,61.3,57,Excellent,0,0,0,0,,0,,Excellent,None,8.82 * 4.73 * 2.90,P,Thick,GIA,7338664910,,,1758.9312,2442.96,No,Yes,No,Regular,,ISR,ISR,,,,
779516,Round,0.7,K,,SI1,Very Good,64.3,57,Excellent,38,17,80,40.6,,50,,Very Good,Faint Blue,5.59 * 5.54 * 3.58,P,Medium,GIA,2211159936,,,921.564,1316.52,No,Yes,No,Regular,,ISR,ISR,,,,
703598,Round,0.7,J,,SI2,Excellent,61.1,58,Excellent,32.5,13.5,80,41.4,,50,,Very Good,None,5.75 * 5.72 * 3.50,P,Medium,GIA,2356077592,,,943.488,1347.84,No,Yes,No,Regular,,ISR,ISR,,,,
747710,Round,0.7,K,,VVS1,Very Good,58.7,62,Excellent,31.5,12,75,40.6,,50,,Excellent,None,5.78 * 5.77 * 3.39,P,Slightly Thick,GIA,6355186970,,,973.728,1391.04,No,Yes,No,Regular,,ISR,ISR,,,,
298181,PEAR,0.7,K,Faint Brown,IF,,62.6,57,Excellent,0,0,0,0,,0,,Very Good,None,7.71 * 4.94 * 3.09,P,Slightly Thick,GIA,6332107325,,,997.92,1425.6,No,Yes,No,Regular,,ISR,ISR,,,,
277529,ASSCHER,0.77,H,,SI1,,66.2,74,Excellent,0,0,0,0,,0,,Very Good,None,5.19 * 5.06 * 3.35,P,Thin,GIA,1335968031,,,1205.82,1566,No,Yes,No,Regular,,ISR,ISR,,,,
725742,Round,0.77,K,,IF,Excellent,63.5,57,Excellent,36.5,16,80,41.2,,50,,Excellent,Faint Blue,5.83 * 5.78 * 3.69,P,Medium,GIA,6355546829,,,1598.3352,2075.76,No,Yes,No,Regular,,ISR,ISR,,,,
790291,Round,0.77,J,,IF,Excellent,61.9,58,Excellent,35,14.5,75,41,,50,,Excellent,None,5.89 * 5.85 * 3.63,P,Medium,GIA,6355987135,,,1781.2872,2313.36,No,Yes,No,Regular,,ISR,ISR,,,,
773514,Round,0.77,D,,IF,Excellent,62.1,59,Excellent,35.5,14.5,80,41.2,,50,,Excellent,Faint Blue,5.85 * 5.81 * 3.62,P,Medium,GIA,7351365345,,,4898.124,6361.2,No,Yes,No,Regular,,ISR,ISR,,,,
738023,Round,0.78,K,Faint Brown,VVS1,Excellent,62.7,56,Excellent,36.5,16.5,75,40.6,,50,,Excellent,Medium Blue,5.87 * 5.84 * 3.67,P,Medium,GIA,6355693198,,,1250.1216,1602.72,No,Yes,No,Regular,,ISR,ISR,,,,
275409,EMERALD,0.79,K,Faint Brown,VVS2,,63,64,Excellent,0,0,0,0,,0,,Excellent,Medium Blue,6.56 * 4.73 * 2.98,P,Thick,GIA,5212158856,,,891.594,1128.6,No,Yes,No,Regular,,ISR,ISR,,,,
792235,Round,0.7,K,Faint Brown,SI2,Excellent,59.3,61,Excellent,33,12.5,75,40.8,,50,,Very Good,Faint Blue,5.79 * 5.76 * 3.43,P,Medium,GIA,2364228273,,,777.924,1111.32,No,Yes,No,Regular,,ISR,ISR,,,,
283390,EMERALD,0.7,K,Faint Brown,IF,,66,68,Excellent,0,0,0,0,,0,,Excellent,None,5.77 * 4.31 * 2.84,P,Slightly Thick,GIA,2357216754,,,781.704,1116.72,No,Yes,No,Regular,,ISR,ISR,,,,
762098,Round,0.7,K,,SI2,Excellent,62.9,56,Excellent,35.5,16,80,41.2,,50,,Very Good,None,5.67 * 5.62 * 3.55,P,Medium,GIA,6352232987,,,793.8,1134,No,Yes,No,Regular,,ISR,ISR,,,,
706362,Round,0.7,K,,SI2,Very Good,59.8,64,Excellent,32.5,11.5,80,41.2,,45,,Excellent,Medium Blue,5.73 * 5.70 * 3.42,P,Slightly Thick,GIA,3355777396,,,809.676,1156.68,No,Yes,No,Regular,,ISR,ISR,,,,
789861,Round,0.7,J,,SI2,Excellent,63.2,57,Very Good,36.5,16,80,41.2,,50,,Excellent,Faint Blue,5.66 * 5.61 * 3.56,P,Medium,GIA,5363096176,,,816.48,1166.4,No,Yes,No,Regular,,ISR,ISR,,,,
189486,Round,1.51,K,,SI2,Excellent,61.5,60,Excellent,33.5,13.5,80,41.8,,45,,Excellent,None,7.39 * 7.37 * 4.54,P,Medium,GIA,2215147027,,,5063.634,3353.4,No,Yes,No,Regular,,ISR,ISR,,,,
169896,Round,1.51,G,,SI2,Excellent,63.2,57,Very Good,35,15,80,41.6,,50,,Excellent,None,7.32 * 7.28 * 4.61,P,Medium,GIA,6355712376,,,7279.8912,4821.12,No,Yes,No,Regular,,ISR,ISR,,,,
412887,Round,0.46,I,,IF,Excellent,62.2,57,Excellent,35.5,15.5,75,40.6,,45,,Excellent,Faint Blue,4.93 * 4.90 * 3.05,P,Slightly Thick,GIA,1368099285,,,731.2896,1589.76,No,Yes,No,Regular,,ISR,ISR,,,,
465344,Round,0.46,D,,VS2,Excellent,61.5,58,Excellent,33,13.5,80,41,,50,,Excellent,None,4.95 * 4.92 * 3.03,P,Slightly Thick,GIA,5366188769,,,1001.5488,2177.28,No,Yes,No,Regular,,ISR,ISR,,,,
455939,Round,0.47,J,,VVS2,Excellent,62.1,56,Excellent,33.5,14.5,80,41.2,,50,,Excellent,Medium Blue,5.02 * 4.98 * 3.10,P,Medium,GIA,6361119382,,,569.0196,1210.68,No,Yes,No,Regular,,ISR,ISR,,,,
426555,Round,0.47,K,,IF,Excellent,62.7,56,Excellent,35.5,15.5,80,40.8,,50,,Excellent,Faint Blue,4.96 * 4.94 * 3.10,P,Medium,GIA,6361119546,,,569.0196,1210.68,No,Yes,No,Regular,,ISR,ISR,,,,
288287,Radiant,0.48,I,,VS2,,69.5,66,Excellent,0,0,0,0,,0,,Very Good,None,4.48 * 4.37 * 3.04,P,Slightly Thick,GIA,5316862733,,,528.768,1101.6,No,Yes,No,Regular,,ISR,ISR,,,,
413224,Round,0.49,J,,SI1,Very Good,62.3,56,Excellent,33,14.5,75,41.6,,50,,Good,None,5.08 * 5.06 * 3.16,P,Medium,GIA,2215171318,,,474.1632,967.68,No,Yes,No,Regular,,ISR,ISR,,,,
DB002-0001B,Radiant,0.63,F,,VVS1,,67.4,63,Very Good,0,0,0,0,,0,,Very Good,None,5.94x4.43x2.99,None,ME,GIA,6362088581,,,1151.01,1827,No,Yes,No,Regular,,ISR,ISR,,,,
DB002-0006B,Radiant,0.55,E,,VS1,,69.4,66,Very Good,0,0,0,0,,0,,Very Good,None,5.47x4.36x3.02,None,ME,GIA,6361088571,,,889.35,1617,No,Yes,No,Regular,,ISR,ISR,,,,
DB002-0010B,Princess,1.02,F,,SI1,,72,73,Excellent,0,0,0,0,,0,,Very Good,None,5.79x5.57x4.01,None,Thin To Very Thick,GIA,1343936927,,,3063.06,3003,No,Yes,No,Regular,,ISR,ISR,,,,
